Species,Block,Latitude,Longitude,AddressAccuracy,Id,Year,Week,Day,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
1,33,41.704336,-87.703736,8,1952,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,49,41.962728,-87.748367,9,1953,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,30,41.836644,-87.677737,8,1954,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
3,30,41.836644,-87.677737,8,1955,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,30,41.836644,-87.677737,8,1956,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,42,41.837085,-87.729384,9,1957,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
3,42,41.837085,-87.729384,9,1958,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,42,41.837085,-87.729384,9,1959,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,17,41.911824,-87.726737,9,1960,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
3,17,41.911824,-87.726737,9,1961,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,17,41.911824,-87.726737,9,1962,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,22,41.823065,-87.678378,8,1963,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,22,41.801179,-87.679447,8,1964,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,22,41.801179,-87.679447,8,1965,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,35,41.800737,-87.71188,8,1966,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,52,41.778297,-87.752411,9,1967,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,52,41.778297,-87.752411,9,1968,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
3,52,41.778297,-87.752411,9,1969,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,52,41.778297,-87.752411,9,1970,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,52,41.778297,-87.752411,9,1971,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
6,52,41.778297,-87.752411,9,1972,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,67,41.77166,-87.703047,8,1973,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
3,67,41.77166,-87.703047,8,1974,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,67,41.77166,-87.703047,8,1975,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,73,41.759346,-87.745602,9,1976,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,73,41.759346,-87.745602,9,1977,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,22,41.768388,-87.678649,8,1978,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,22,41.768388,-87.678649,8,1979,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,52,41.797616,-87.797894,8,1980,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,52,41.797616,-87.797894,8,1981,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,61,41.781416,-87.776532,8,1982,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,10,41.773215,-87.60088,8,1983,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,10,41.773215,-87.60088,8,1984,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,39,41.822536,-87.666343,9,1985,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,39,41.822536,-87.666343,9,1986,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
3,39,41.822536,-87.666343,9,1987,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,39,41.822536,-87.666343,9,1988,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,47,41.799282,-87.585487,8,1989,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
3,47,41.799282,-87.585487,8,1990,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,47,41.799282,-87.585487,8,1991,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,55,41.794781,-87.615989,8,1992,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,64,41.778748,-87.586427,8,1993,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,71,41.766202,-87.562889,9,1994,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,71,41.766202,-87.562889,9,1995,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
6,71,41.766202,-87.562889,9,1996,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,77,41.754676,-87.612922,9,1997,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,77,41.754676,-87.612922,9,1998,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,40,41.821582,-87.627796,9,1999,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,40,41.821582,-87.627796,9,2000,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,50,41.803423,-87.642984,8,2001,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,50,41.803423,-87.642984,8,2002,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,50,41.803423,-87.642984,8,2003,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
3,50,41.803423,-87.642984,8,2004,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,50,41.803423,-87.642984,8,2005,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,50,41.803423,-87.642984,8,2006,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,79,41.754292,-87.590773,9,2007,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,52,41.798697,-87.736812,8,2008,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,52,41.798697,-87.736812,8,2009,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
3,52,41.798697,-87.736812,8,2010,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,52,41.798697,-87.736812,8,2011,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,63,41.776156,-87.778927,9,2012,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,63,41.776156,-87.778927,9,2013,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,37,41.82561,-87.726549,9,2014,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,37,41.82561,-87.726549,9,2015,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,12,41.673408,-87.599862,5,2016,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,10,41.726465,-87.585413,5,2017,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,10,41.726465,-87.585413,5,2018,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,81,41.729669,-87.582699,5,2019,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,81,41.729669,-87.582699,5,2020,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,80,41.74785,-87.702716,9,2021,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,82,41.644612,-87.604498,5,2022,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,82,41.644612,-87.604498,5,2023,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,89,41.733643,-87.55551,8,2024,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,89,41.733643,-87.55551,8,2025,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,98,41.717753,-87.531657,8,2026,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,98,41.717753,-87.531657,8,2027,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,10,41.750498,-87.605294,5,2028,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,10,41.750498,-87.605294,5,2029,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,11,41.702724,-87.536497,5,2030,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,11,41.702724,-87.536497,5,2031,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,11,41.702724,-87.536497,5,2032,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,11,41.702724,-87.536497,5,2033,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,11,41.702724,-87.536497,5,2034,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,11,41.702724,-87.536497,5,2035,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,11,41.702724,-87.536497,5,2036,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,11,41.702724,-87.536497,5,2037,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,11,41.702724,-87.536497,5,2038,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,11,41.702724,-87.536497,5,2039,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
4,11,41.702724,-87.536497,5,2040,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
6,11,41.702724,-87.536497,5,2041,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,58,41.984809,-87.728492,8,2042,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,58,41.984809,-87.728492,8,2043,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,66,41.772846,-87.740029,9,2044,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,66,41.772846,-87.740029,9,2045,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,81,41.825902,-87.667827,5,2046,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
1,81,41.825902,-87.667827,5,2047,2007,33,246,2,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1
2,12,41.673408,-87.599862,5,2048,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
2,12,41.673408,-87.599862,5,2049,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
2,12,41.673408,-87.599862,5,2050,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2051,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2052,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2053,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2054,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2055,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2056,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2057,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2058,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2059,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2060,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2061,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2062,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2063,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2064,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2065,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2066,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2067,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2068,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2069,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2070,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2071,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2072,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2073,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2074,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2075,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2076,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2077,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2078,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2079,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2080,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2081,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2082,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2083,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2084,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2085,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2086,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2087,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2088,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2089,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2090,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2091,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2092,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2093,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2094,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2095,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2096,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2097,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2098,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2099,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2100,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,12,41.673408,-87.599862,5,2101,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2102,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2103,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2104,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2105,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2106,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2107,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2108,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2109,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2110,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2111,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2112,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2113,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2114,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2115,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2116,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2117,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2118,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2119,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2120,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,10,41.726465,-87.585413,5,2121,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
2,24,41.704572,-87.565666,8,2122,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
2,24,41.704572,-87.565666,8,2123,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2124,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2125,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2126,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2127,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2128,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2129,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2130,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2131,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2132,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2133,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2134,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2135,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2136,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2137,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2138,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2139,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
1,24,41.704572,-87.565666,8,2140,2007,33,247,2,77,67,72,65,68,0, 7,0.00,29.33,29.95,3.5,1,5.7
2,10,41.726465,-87.585413,5,2141,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
2,10,41.726465,-87.585413,5,2142,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
2,10,41.726465,-87.585413,5,2143,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2144,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2145,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2146,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2147,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2148,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2149,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2150,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2151,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2152,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2153,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2154,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2155,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2156,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,10,41.726465,-87.585413,5,2157,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
2,13,41.678618,-87.559308,5,2158,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
2,13,41.678618,-87.559308,5,2159,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,13,41.678618,-87.559308,5,2160,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
1,13,41.678618,-87.559308,5,2161,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
6,13,41.678618,-87.559308,5,2162,2007,33,248,2,80,65,73,54,62,0, 8,0.00,29.46,30.08,6.1,31,7.4
